Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GOBP_MUSCLE_CELL_PROLIFERATION,-0.7335811389784158,-1.7259439925226083,0.012244897959183673,0.6678795561606962,0.353,3/15,5.58%,MNAT1;PAK1;MAP3K7
prerank,GOBP_RESPONSE_TO_UV,-0.6293771301362524,-1.6489103053344298,0.005319148936170213,0.6437587054165297,0.534,5/24,4.84%,PTPRK;TAF1;DTL;PRKAA1;SIRT1
prerank,GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY,0.7706794844616458,1.6361994817724625,0.0012658227848101266,0.40466285636716887,0.26,3/21,7.96%,EMD;HMGXB4;LIMD1
prerank,GOBP_REGULATION_OF_ENDOCYTOSIS,-0.5992518780741072,-1.5878810458351145,0.010362694300518135,0.694680501431992,0.691,5/25,7.38%,RUFY2;DGKQ;SMAP1;RABEP1;AAK1
prerank,GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,-0.562257782727944,-1.5742505852168376,0.011111111111111112,0.5853326447251045,0.727,7/30,10.25%,PTPRK;PAK2;SIRT1;MAP3K7;LEMD3;ZEB1;KMT2A
prerank,GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,-0.6285597398484346,-1.5246912035004447,0.05,0.6730253376527849,0.826,3/15,4.84%,TAF1;DTL;SIRT1
prerank,GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,-0.6564441326505098,-1.5193581091260113,0.05217391304347826,0.5837245880088267,0.839,4/15,4.92%,NCOR1;TAF1;SIRT1;PAK1
prerank,GOBP_TRANSLATIONAL_INITIATION,0.6970906860657403,1.499457916294326,0.007290400972053463,1.0,0.923,13/27,21.58%,GAPDH;EIF4G3;NCBP1;EPRS1;GIGYF1;EIF4B;ABCF1;EIF5B;GIGYF2;EIF4G1;TPR;LARP1;KHDRBS1
prerank,GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.6214364304596531,1.498380014887131,0.00580046403712297,1.0,0.927,17/51,19.36%,CLIP1;GAPDH;HCLS1;PTPN22;VASP;EPRS1;TMSB4X;ICE1;KIF21A;DMTN;EP300;ARHGEF7;MAPRE1;CLASP1;STMN1;EIF4G1;EVL
prerank,GOBP_NEURON_PROJECTION_GUIDANCE,0.7508658423244753,1.4886053087276236,0.018421052631578946,1.0,0.941,8/15,19.36%,BSG;BCL11B;PRKCQ;VASP;KIF21A;MYCBP2;ARHGAP35;EVL
prerank,GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.698130934059559,1.4720950184207546,0.030183727034120734,1.0,0.969,8/20,19.36%,CLIP1;PTPN22;VASP;ICE1;MAPRE1;CLASP1;EIF4G1;EVL
prerank,GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,0.6087104764489867,1.4656954945421143,0.011467889908256881,1.0,0.976,18/49,21.33%,RAB3GAP1;CLIP1;PTPN22;VASP;ICE1;HTT;LIMA1;RIPOR2;SEPTIN9;ARHGAP35;MAPRE1;CLASP1;NF2;MAP4K4;EIF4G1;EVL;TPR;NDEL1
prerank,GOBP_POSITIVE_REGULATION_OF_LOCOMOTION,0.6004221450625551,1.4626837581994914,0.004429678848283499,1.0,0.982,18/57,17.56%,SPN;PLCG1;MAPRE2;BSG;ZNF609;MAPK3;PIK3C2A;TMSB4X;MAP2K2;IL16;DMTN;RIPOR2;ARHGEF7;WDR62;ARHGEF2;CLASP1;MAP4K4;RIPOR1
prerank,GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,0.6910704197071591,1.4593353084199905,0.01726263871763255,1.0,0.985,12/24,21.58%,GAPDH;EIF4G3;NCBP1;EPRS1;GIGYF1;EIF4B;EIF5B;GIGYF2;EIF4G1;TPR;LARP1;KHDRBS1
prerank,GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.7341359598332517,1.455052682889788,0.027096774193548386,1.0,0.988,4/15,8.20%,GAPDH;BSG;NUP153;ITGB7
prerank,GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,0.7144566275816825,1.452946623132799,0.029754204398447608,1.0,0.988,5/17,20.34%,EMD;BCL9L;LIMD1;EP300;RAB5A
prerank,GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,0.5546871627397926,1.448819498757643,0.0,1.0,0.99,43/115,27.48%,RAB3GAP1;CLIP1;MAPRE2;CAMK1;PTPN22;PRKCQ;VASP;MAPK3;PARN;MAP2K2;ICE1;HTT;SMC4;LIMA1;RIPOR2;EP300;MIEF1;SEPTIN9;ARHGEF7;ARHGAP35;MAPRE1;CLASP1;TERF2IP;RAPGEF1;MARK2;AHNAK;NF2;MAP4K4;PHIP;EIF4G1;EVL;RB1;TPR;NDEL1;CBLL1;DOCK2;MAPK1;PUM2;OSBP;NFATC2;PPP3CB;SORBS3;SETX
prerank,GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS,0.6211831437238206,1.447324357127279,0.009280742459396751,0.9415813779860465,0.992,16/41,17.47%,EML3;CLIP1;MAPRE2;CHORDC1;KIF21A;CEP131;RIPOR2;TACC3;ARHGEF7;WDR62;MAPRE1;ARHGEF2;CLASP1;MDM1;MARK2;STMN1
prerank,GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,0.6929038703998304,1.4396969686036747,0.024390243902439025,0.9588915339432161,0.995,8/20,17.47%,CLIP1;MAPRE2;KIF21A;ARHGEF7;MAPRE1;ARHGEF2;CLASP1;STMN1
prerank,GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,0.6299821076937321,1.4376764923645116,0.021251475796930343,0.9118309031799584,0.995,12/35,21.00%,SPN;PLCG1;TRAFD1;TMSB4X;ADAR;TREX1;INPP5D;GIGYF2;MKRN2;HLA-E;RB1;PRKAR2A
prerank,GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.5893052962842973,1.428824539078494,0.017006802721088437,0.9575046968869986,0.997,20/53,27.24%,SPN;PLCG1;PTPN22;TRAFD1;MAPK3;CD5;RIPOR2;ADAR;TREX1;INPP5D;GIGYF2;MKRN2;HLA-E;ELF1;CBLB;PRKAR2A;PLCL2;SAMSN1;PPP3CB;NF1
prerank,GOBP_INTERLEUKIN_6_PRODUCTION,0.7117458915861502,1.4246541564910726,0.0266497461928934,0.9475649598561099,0.997,6/16,16.74%,BSG;PTPN22;BCL10;IL16;ARHGEF2;INPP5D
prerank,GOBP_REGULATION_OF_PROTEIN_TRANSPORT,0.6108970443178156,1.4245928297122308,0.018823529411764704,0.8923483647580179,0.997,18/40,27.24%,CAMK1;BSG;EMD;HCLS1;GLUD1;ICE1;CEP131;EP300;RIPOR1;PFKL;TPR;NDEL1;PCM1;PCNT;PFKFB2;OSBP;PPP3CB;NF1
prerank,GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.611648416963089,1.4215676840213556,0.01650943396226415,0.8779758341668167,0.997,20/41,21.58%,PPP1R12A;CAMK1;EMD;IWS1;MON2;HCLS1;NUP214;NUP153;MAPK3;MAP2K2;ICE1;CEP131;EP300;NF2;RIPOR1;RBM10;TPR;NDEL1;PCM1;KHDRBS1
