Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,-0.5014812714253659,-1.5821622352455076,0.0,1.0,0.604,8/23,10.50%,ZEB1;PTPRK;SIRT1;LATS1;BCL9L;LEMD3;SNW1;ARID4B
prerank,GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,-0.4593748368565366,-1.564510544231651,0.0,0.8382345420140132,0.646,9/30,10.50%,ZEB1;PTPRK;PAK2;SIRT1;LATS1;BCL9L;LEMD3;SNW1;ARID4B
prerank,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,-0.5771933249857683,-1.551870904396852,0.018404907975460124,0.6017831875756491,0.673,7/16,10.50%,ZEB1;SIRT1;LATS1;BCL9L;LEMD3;SNW1;ARID4B
prerank,GOBP_REGULATION_OF_JNK_CASCADE,-0.5371366250800449,-1.5485302275689685,0.03125,0.45849741727612126,0.677,5/17,13.45%,MAP4K4;NCOR1;RIPK1;PTPN1;TNIK
prerank,GOBP_REGULATION_OF_MACROAUTOPHAGY,0.6864868691267905,1.5173229758595999,0.011834319526627219,1.0,0.917,8/19,9.35%,RAB3GAP1;MAPK3;USP36;GSK3A;MTM1;MAP3K7;HTT;OPTN
prerank,GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,0.697787612335407,1.5141344718865741,0.01301775147928994,1.0,0.924,5/18,6.56%,TBC1D10B;WASHC2A;ERC1;MON2;RCSD1
prerank,GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,-0.5045752705669568,-1.494331659685635,0.030534351145038167,0.5192042141870813,0.782,7/22,10.50%,ZEB1;SIRT1;LATS1;BCL9L;LEMD3;SNW1;ARID4B
prerank,GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,-0.5543086799423439,-1.4862802973284452,0.07100591715976332,0.4543207350960637,0.8,3/15,1.56%,MAP4K4;PTPRK;PEAK1
prerank,GOBP_CYTOSOLIC_TRANSPORT,0.6513576451218175,1.4491446635332343,0.022144522144522144,1.0,0.998,5/21,6.56%,TBC1D10B;WASHC2A;ERC1;MON2;RCSD1
prerank,GOBP_ERBB_SIGNALING_PATHWAY,0.6544274127532881,1.4466768445216824,0.017605633802816902,1.0,0.999,6/21,12.80%,PLCG1;MAPK3;SHKBP1;SPRY1;PIK3C2A;MAP2K2
prerank,GOBP_TOR_SIGNALING,0.6200933594435079,1.4458235664690027,0.0281214848143982,1.0,0.999,7/26,7.96%,MAPK3;RPS6KA1;ARAF;PRKAA1;RPS6KA3;GSK3A;MTM1
prerank,GOBP_CELL_MATRIX_ADHESION,-0.49504169522559804,-1.4333805779993658,0.03821656050955414,0.5381709785126141,0.877,3/19,1.56%,MAP4K4;PTPRK;PEAK1
prerank,GOBP_REGULATION_OF_CELL_SHAPE,0.6532168824554444,1.4284089907553068,0.03773584905660377,1.0,1.0,5/18,9.60%,PALM2AKAP2;FGD3;PHIP;MARK2;LIMD1
prerank,GOBP_TORC1_SIGNALING,0.654370514618931,1.4274174914367974,0.03103448275862069,1.0,1.0,4/17,4.59%,MAPK3;RPS6KA1;PRKAA1;RPS6KA3
prerank,GOBP_T_CELL_MEDIATED_IMMUNITY,0.665507504040893,1.4245303429738658,0.0353356890459364,1.0,1.0,9/17,25.27%,SPN;MAPK3;PRKAA1;MAP3K7;RFTN1;SASH3;PPP3CB;HLA-E;SLAMF1
prerank,GOBP_NERVOUS_SYSTEM_PROCESS,0.5594167121801238,1.4112311650841063,0.017112299465240642,1.0,1.0,18/47,23.63%,RAB3GAP1;MAPK3;CIC;CAMK4;GPRIN3;ITPR3;RCSD1;GSK3A;HTT;GLS;RIPOR2;MYCBP2;EP300;GIGYF2;DIAPH3;GIT1;MAPK1;PPP3CB
