arm	go_id	term_label	pattern	pval_5min	pval_10min
aCD3_only		GOBP_CHEMICAL_HOMEOSTASIS	Absent	0.2787610619469026	0.4244984160506864
aCD3_only		GOBP_CHROMATIN_ORGANIZATION	Absent	0.9817997977755308	0.5669371196754563
aCD3_only		GOBP_CHROMATIN_REMODELING	Absent	0.9886363636363636	0.4448979591836735
aCD3_only		GOBP_CHROMOSOME_LOCALIZATION	Absent	0.4152542372881356	0.6754491017964072
aCD3_only		GOBP_CHROMOSOME_ORGANIZATION	Absent	0.5945089757127772	0.0794633642930856
aCD3_only		GOBP_CHROMOSOME_SEGREGATION	Absent	0.227917121046892	0.71898197242842
aCD3_only		GOBP_CHROMOSOME_SEPARATION	Absent	0.3493506493506493	0.1670854271356784
aCD3_only		GOBP_CILIUM_ORGANIZATION	Absent	0.4814814814814814	0.7523148148148148
aCD3_only		GOBP_CIRCADIAN_RHYTHM	Absent	0.1627906976744186	0.9605110336817654
aCD3_only		GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	Absent	0.7736842105263158	0.2520576131687242
aCD3_only		GOBP_CIRCULATORY_SYSTEM_PROCESS	Absent	0.7227722772277227	0.4551724137931034
aCD3_only		GOBP_COGNITION	Absent	0.2812121212121212	0.4602409638554217
aCD3_only		GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	Absent	0.897196261682243	0.7652933832709113
aCD3_only		GOBP_CONSTITUTIVE_HETEROCHROMATIN_FORMATION	Absent	0.5104602510460251	0.53625
aCD3_only		GOBP_CYTOKINESIS	Absent	0.2841854934601664	0.2797687861271676
aCD3_only		GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	Absent	0.8103651354534747	0.4660529344073648
aCD3_only		GOBP_CYTOKINE_PRODUCTION	Absent	0.271551724137931	0.2933194154488517
aCD3_only		GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION	Absent	0.4563758389261745	0.4090338770388959
aCD3_only		GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	Absent	0.8177150192554558	0.49125
aCD3_only		GOBP_CYTOPLASMIC_TRANSLATION	Absent	0.2456575682382134	0.8375
aCD3_only		GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	Absent	0.3379224030037547	0.2196601941747573
aCD3_only		GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	Absent	0.5525982256020279	0.9659090909090908
aCD3_only		GOBP_CYTOSKELETON_ORGANIZATION	Absent	0.07429718875502	0.0551102204408817
aCD3_only		GOBP_CYTOSOLIC_TRANSPORT	Absent	0.2760351317440401	0.4273809523809523
aCD3_only		GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	Absent	0.3212903225806451	0.2583436341161928
aCD3_only		GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	Absent	0.5136268343815513	0.2886386898669396
aCD3_only		GOBP_DEFENSE_RESPONSE_TO_VIRUS	Absent	0.5035211267605634	0.567351598173516
aCD3_only		GOBP_DENDRITE_DEVELOPMENT	Absent	0.5618811881188119	0.1428571428571428
aCD3_only		GOBP_DEPHOSPHORYLATION	Absent	0.5208070617906684	0.6731234866828087
aCD3_only		GOBP_DEVELOPMENTAL_CELL_GROWTH	Absent	0.5	0.441031941031941
aCD3_only		GOBP_DEVELOPMENTAL_GROWTH	Absent	0.7633928571428571	0.2228381374722838
aCD3_only		GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	Absent	0.9676584734799484	0.5733496332518337
aCD3_only		GOBP_DEVELOPMENTAL_MATURATION	Absent	0.9950062421972534	0.7603911980440098
aCD3_only		GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	Absent	0.1826923076923076	0.2419186652763295
aCD3_only		GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	Absent	0.5896774193548387	0.6438896189224704
aCD3_only		GOBP_DNA_BIOSYNTHETIC_PROCESS	Absent	0.7085714285714285	0.5950920245398773
aCD3_only		GOBP_DNA_DAMAGE_RESPONSE	Absent	0.971311475409836	0.3049645390070922
aCD3_only		GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING	Absent	0.8049079754601227	0.4946745562130177
