arm	go_id	term_label	pattern	pval_5min	pval_10min
aCD3_aCD2		GOBP_CELL_MATRIX_ADHESION	Late	0.5211267605633803	0.0382165605095541
aCD3_aCD2		GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	Late	0.6698513800424628	0.0400421496311907
aCD3_aCD2		GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	Late	0.9423529411764706	0.0408878504672897
aCD3_aCD2		GOBP_SYNAPTIC_SIGNALING	Late	0.0983783783783783	0.0418904403866809
aCD3_aCD2		GOBP_WNT_SIGNALING_PATHWAY	Late	0.5154639175257731	0.0430939226519337
aCD3_aCD2		GOBP_TAXIS	Late	0.1133113311331133	0.0475675675675675
aCD3_aCD2		GOBP_RESPONSE_TO_INSULIN	Late	0.1171458998935037	0.0490928495197438
aCD3_aCD2		GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	Sustained	0.0192307692307692	0.0
aCD3_aCD2		GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	Sustained	0.0	0.0
aCD3_aCD2		GOBP_REGULATION_OF_CELL_SHAPE	Sustained	0.0024096385542168	0.0377358490566037
aCD3_aCD2		GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	Sustained	0.0056818181818181	0.0184049079754601
aCD3_aCD2		GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	Sustained	0.0175849941383352	0.05
aCD3_aCD2		GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	Sustained	0.018018018018018	0.0320962888665998
aCD3_aCD2		GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	Sustained	0.0383386581469648	0.0425079702444208
aCD3_aCD226		GOBP_CYTOSOLIC_TRANSPORT	Early	0.0	0.0799492385786802
aCD3_aCD226		GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	Early	0.0	0.1208791208791208
aCD3_aCD226		GOBP_GROWTH	Early	0.0030706243602865	0.1075949367088607
aCD3_aCD226		GOBP_REGULATION_OF_GROWTH	Early	0.0062240663900414	0.2720264317180617
aCD3_aCD226		GOBP_CELL_GROWTH	Early	0.00625	0.2339955849889624
aCD3_aCD226		GOBP_REGULATION_OF_CELL_GROWTH	Early	0.0073839662447257	0.3154362416107382
aCD3_aCD226		GOBP_JNK_CASCADE	Early	0.008695652173913	0.3164556962025316
aCD3_aCD226		GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	Early	0.0099778270509977	0.1415204678362573
aCD3_aCD226		GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	Early	0.0115074798619102	0.0783289817232376
aCD3_aCD226		GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	Early	0.0118918918918918	0.963302752293578
aCD3_aCD226		GOBP_EMBRYONIC_MORPHOGENESIS	Early	0.0122086570477247	0.235781990521327
aCD3_aCD226		GOBP_SYNAPTIC_SIGNALING	Early	0.0137130801687763	0.455849889624724
aCD3_aCD226		GOBP_NEURAL_TUBE_DEVELOPMENT	Early	0.0142011834319526	0.4830188679245283
aCD3_aCD226		GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	Early	0.0196936542669584	0.3752860411899313
aCD3_aCD226		GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	Early	0.0219653179190751	0.3128911138923654
aCD3_aCD226		GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	Early	0.0229357798165137	0.6954436450839329
aCD3_aCD226		GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	Early	0.0267441860465116	0.4865196078431372
aCD3_aCD226		GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	Early	0.0273972602739726	0.9102244389027432
aCD3_aCD226		GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	Early	0.0278969957081545	0.2079439252336448
aCD3_aCD226		GOBP_DEVELOPMENTAL_CELL_GROWTH	Early	0.0290502793296089	0.5012254901960784
aCD3_aCD226		GOBP_DEFENSE_RESPONSE_TO_VIRUS	Early	0.0325732899022801	0.5719257540603249
aCD3_aCD226		GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING	Early	0.0333333333333333	0.9696969696969696
aCD3_aCD226		GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	Early	0.0335570469798657	0.2194092827004219
aCD3_aCD226		GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	Early	0.0344827586206896	0.25
aCD3_aCD226		GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	Early	0.0346274921301154	0.1581291759465478
aCD3_aCD226		GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	Early	0.036697247706422	0.1732673267326732
aCD3_aCD226		GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	Early	0.0384615384615384	0.6254589963280294
aCD3_aCD226		GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	Early	0.038906414300736	0.1612903225806451
aCD3_aCD226		GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	Early	0.0392781316348195	0.1191011235955056
aCD3_aCD226		GOBP_REGULATION_OF_RESPONSE_TO_STRESS	Early	0.04	0.4474747474747474
aCD3_aCD226		GOBP_OSSIFICATION	Early	0.0406779661016949	0.192170818505338
aCD3_aCD226		GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION	Early	0.0430839002267573	0.1502403846153846
aCD3_aCD226		GOBP_POSITIVE_REGULATION_OF_GROWTH	Early	0.0455062571103526	0.5308343409915357
aCD3_aCD226		GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	Early	0.0472972972972973	0.4662004662004662
aCD3_aCD226		GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	Early	0.0473506200676437	0.4396654719235364
aCD3_aCD226		GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	Early	0.0497175141242937	0.3756218905472637
aCD3_aCD226		GOBP_DNA_RECOMBINATION	Late	0.8804573804573804	0.0
aCD3_aCD226		GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	Late	0.3622508792497069	0.0038860103626943
aCD3_aCD226		GOBP_REGULATION_OF_TRANSPORT	Late	0.0725075528700906	0.0040774719673802
aCD3_aCD226		GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	Late	0.1121121121121121	0.0060422960725075
aCD3_aCD226		GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	Late	0.0778128286014721	0.0089585666293393
aCD3_aCD226		GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	Late	0.7502876869965478	0.0095693779904306
aCD3_aCD226		GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS	Late	0.9418472063854048	0.0099009900990099
aCD3_aCD226		GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	Late	0.8083832335329342	0.011002444987775
aCD3_aCD226		GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	Late	0.0758293838862559	0.0139064475347661
aCD3_aCD226		GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	Late	0.191609977324263	0.0142857142857142
aCD3_aCD226		GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	Late	0.462085308056872	0.0148148148148148
aCD3_aCD226		GOBP_CHEMICAL_HOMEOSTASIS	Late	0.1493305870236869	0.0148619957537154
aCD3_aCD226		GOBP_POSITIVE_REGULATION_OF_TRANSPORT	Late	0.5092783505154639	0.0149892933618843
aCD3_aCD226		GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	Late	0.1077097505668934	0.0182260024301336
aCD3_aCD226		GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	Late	0.7582547169811321	0.0182648401826484
aCD3_aCD226		GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	Late	0.2290322580645161	0.0192962542565266
aCD3_aCD226		GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	Late	0.2762886597938144	0.0201271186440677
aCD3_aCD226		GOBP_REGULATION_OF_CELL_SHAPE	Late	0.0994152046783625	0.0204081632653061
aCD3_aCD226		GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	Late	0.5168421052631579	0.020971302428256
aCD3_aCD226		GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	Late	0.1794871794871795	0.0214541120381406
aCD3_aCD226		GOBP_REGULATION_OF_PROTEOLYSIS	Late	0.8622222222222222	0.0220673635307781
aCD3_aCD226		GOBP_TOR_SIGNALING	Late	0.2396694214876033	0.0239234449760765
aCD3_aCD226		GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	Late	0.2258426966292135	0.0256410256410256
aCD3_aCD226		GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	Late	0.3286147623862487	0.0256937307297019
aCD3_aCD226		GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	Late	0.5490417136414881	0.0277108433734939
aCD3_aCD226		GOBP_T_CELL_MEDIATED_IMMUNITY	Late	0.0630105017502917	0.0279187817258883
aCD3_aCD226		GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE	Late	0.6536796536796536	0.0289017341040462
aCD3_aCD226		GOBP_MUSCLE_TISSUE_DEVELOPMENT	Late	0.685807150595883	0.0324074074074074
aCD3_aCD226		GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	Late	0.0855855855855855	0.0335329341317365
aCD3_aCD226		GOBP_RESPONSE_TO_GROWTH_FACTOR	Late	0.0967741935483871	0.0348837209302325
aCD3_aCD226		GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	Late	0.4076763485477178	0.0349726775956284
aCD3_aCD226		GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	Late	0.0947255113024757	0.0349887133182844
aCD3_aCD226		GOBP_NUCLEAR_TRANSPORT	Late	0.2705761316872428	0.0352187833511205
aCD3_aCD226		GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	Late	0.5609756097560976	0.0367892976588628
aCD3_aCD226		GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	Late	0.1437371663244353	0.0376175548589341
aCD3_aCD226		GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	Late	0.762472885032538	0.0378787878787878
aCD3_aCD226		GOBP_RESPONSE_TO_PEPTIDE_HORMONE	Late	0.4299065420560747	0.040748898678414
aCD3_aCD226		GOBP_RNA_EXPORT_FROM_NUCLEUS	Late	0.2766666666666666	0.0416171224732461
aCD3_aCD226		GOBP_RESPONSE_TO_HORMONE	Late	0.6097067745197169	0.0458811261730969
aCD3_aCD226		GOBP_CYTOSKELETON_ORGANIZATION	Late	0.372	0.0481444332998996
aCD3_aCD226		GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	Sustained	0.011066398390342	0.0010266940451745
aCD3_aCD226		GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	Sustained	0.0432543769309989	0.0042238648363252
aCD3_aCD226		GOBP_NERVOUS_SYSTEM_PROCESS	Sustained	0.0308839190628328	0.0066964285714285
aCD3_aCD226		GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	Sustained	0.0096153846153846	0.0068965517241379
aCD3_aCD226		GOBP_CALCIUM_ION_HOMEOSTASIS	Sustained	0.0070257611241217	0.04583835946924
aCD3_aCD226		GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	Sustained	0.0402366863905325	0.0135467980295566
aCD3_aCD226		GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	Sustained	0.0456475583864118	0.0193842645381984
aCD3_aCD226		GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	Sustained	0.0357529794149512	0.0375146541617819
aCD3_aICOS		GOBP_DEFENSE_RESPONSE_TO_VIRUS	Early	0.0011185682326621	0.4766050054406964
aCD3_aICOS		GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	Early	0.0011600928074245	0.0846153846153846
aCD3_aICOS		GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	Early	0.0022296544035674	0.1119565217391304
aCD3_aICOS		GOBP_TYPE_I_INTERFERON_PRODUCTION	Early	0.002436053593179	0.7574671445639187
aCD3_aICOS		GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	Early	0.0058754406580493	0.3426966292134831
aCD3_aICOS		GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	Early	0.007918552036199	0.7756410256410257
aCD3_aICOS		GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	Early	0.013555787278415	0.1738241308793456
aCD3_aICOS		GOBP_PEPTIDYL_SERINE_MODIFICATION	Early	0.0150943396226415	0.4958183990442055
aCD3_aICOS		GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	Early	0.0156739811912225	0.5425311203319502
aCD3_aICOS		GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	Early	0.0158730158730158	0.21
aCD3_aICOS		GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	Early	0.0171149144254278	0.3333333333333333
aCD3_aICOS		GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	Early	0.0172215843857634	0.1082299887260428
aCD3_aICOS		GOBP_MICROTUBULE_POLYMERIZATION	Early	0.0180072028811524	0.4731308411214953
aCD3_aICOS		GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	Early	0.0194805194805194	0.1869158878504672
aCD3_aICOS		GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	Early	0.022517911975435	0.4843907351460221
aCD3_aICOS		GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	Early	0.0259740259740259	0.8660508083140878
aCD3_aICOS		GOBP_MACROMOLECULE_CATABOLIC_PROCESS	Early	0.0282542885973763	0.3773773773773773
aCD3_aICOS		GOBP_IMPORT_INTO_NUCLEUS	Early	0.0299334811529933	0.0647639956092206
aCD3_aICOS		GOBP_MAINTENANCE_OF_LOCATION	Early	0.0306242638398115	0.1426953567383918
aCD3_aICOS		GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	Early	0.030751708428246	0.1340909090909091
aCD3_aICOS		GOBP_CHEMICAL_HOMEOSTASIS	Early	0.03099173553719	0.1141078838174273
aCD3_aICOS		GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	Early	0.0311457174638487	0.0776699029126213
aCD3_aICOS		GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	Early	0.0328389830508474	0.5214723926380368
aCD3_aICOS		GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	Early	0.0350109409190372	0.2774261603375527
aCD3_aICOS		GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS	Early	0.0392364793213149	0.3544303797468354
aCD3_aICOS		GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	Early	0.0396246089676746	0.2248704663212435
aCD3_aICOS		GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT	Early	0.0408653846153846	0.0725146198830409
aCD3_aICOS		GOBP_RESPONSE_TO_VIRUS	Early	0.0417124039517014	0.3149522799575822
aCD3_aICOS		GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	Early	0.0431235431235431	0.0547945205479452
aCD3_aICOS		GOBP_MONOATOMIC_ION_TRANSPORT	Early	0.0440860215053763	0.1654215581643543
aCD3_aICOS		GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	Early	0.0451977401129943	0.408
aCD3_aICOS		GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	Early	0.0453038674033149	0.4264550264550265
aCD3_aICOS		GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	Early	0.0453514739229024	0.1670235546038544
aCD3_aICOS		GOBP_MICROTUBULE_BASED_PROCESS	Early	0.0461065573770491	0.6978851963746223
aCD3_aICOS		GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	Early	0.0467502850627137	0.5339912280701754
aCD3_aICOS		GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	Early	0.0467899891186071	0.6440501043841336
aCD3_aICOS		GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	Early	0.0482076637824474	0.9246411483253588
aCD3_aICOS		GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	Early	0.0495356037151702	0.788675429726997
aCD3_aICOS		GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	Late	0.24	0.0
aCD3_aICOS		GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	Late	0.108695652173913	0.0
aCD3_aICOS		GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	Late	0.6888619854721549	0.0
aCD3_aICOS		GOBP_VESICLE_ORGANIZATION	Late	0.9397042093287828	0.0
aCD3_aICOS		GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	Late	0.0779220779220779	0.0034682080924855
aCD3_aICOS		GOBP_RNA_LOCALIZATION	Late	0.7171052631578947	0.004250797024442
aCD3_aICOS		GOBP_REGULATION_OF_CELL_GROWTH	Late	0.6692223439211391	0.0064516129032258
aCD3_aICOS		GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	Late	0.1417816813048933	0.0072904009720534
aCD3_aICOS		GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	Late	0.3392070484581498	0.0087912087912087
aCD3_aICOS		GOBP_RESPONSE_TO_INSULIN	Late	0.6311207834602829	0.0098901098901098
aCD3_aICOS		GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	Late	0.1451612903225806	0.0158343483556638
aCD3_aICOS		GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	Late	0.1629542790152403	0.0162037037037037
aCD3_aICOS		GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	Late	0.1353293413173652	0.0164512338425381
aCD3_aICOS		GOBP_MONOATOMIC_ION_HOMEOSTASIS	Late	0.0541436464088397	0.0165380374862183
aCD3_aICOS		GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	Late	0.9974489795918368	0.0165745856353591
aCD3_aICOS		GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	Late	0.0660264105642256	0.0173410404624277
aCD3_aICOS		GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	Late	0.0760043431053203	0.0179704016913319
aCD3_aICOS		GOBP_ENDOTHELIAL_CELL_PROLIFERATION	Late	0.3649815043156597	0.0180505415162454
aCD3_aICOS		GOBP_CELL_GROWTH	Late	0.7213822894168467	0.01890756302521
aCD3_aICOS		GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	Late	0.0541561712846347	0.0190703218116805
aCD3_aICOS		GOBP_REGULATION_OF_CELL_ACTIVATION	Late	0.2330508474576271	0.0196078431372549
aCD3_aICOS		GOBP_CYTOSOLIC_TRANSPORT	Late	0.3639661426844015	0.021914648212226
aCD3_aICOS		GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	Late	0.7220125786163522	0.0224719101123595
aCD3_aICOS		GOBP_CELLULAR_RESPONSE_TO_RADIATION	Late	0.7784290738569754	0.0227272727272727
aCD3_aICOS		GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	Late	0.1377171215880893	0.0236127508854781
aCD3_aICOS		GOBP_INORGANIC_ION_HOMEOSTASIS	Late	0.0592255125284738	0.023972602739726
aCD3_aICOS		GOBP_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	Late	0.4463414634146341	0.0246913580246913
