Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GOBP_CYTOPLASMIC_TRANSLATION,-0.6237463206902032,-1.932254096540347,0.0,0.10834194525222911,0.073,10/22,15.83%,EEF1D;EEF2;RPS14;YBX3;HNRNPD;UNK;RPL29;RPS9;EIF3G;EIF3E
prerank,GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,-0.5960023675835427,-1.8184691257498202,0.0,0.17311158643562694,0.207,9/23,13.04%,EP300;MAP3K7;SIRT1;PTPRK;LEMD3;BCL9L;LATS1;HDAC1;TRIM33
prerank,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,-0.6542846422607577,-1.7747784860424396,0.005681818181818182,0.15819494179945046,0.275,8/16,16.16%,EP300;SIRT1;LEMD3;BCL9L;LATS1;HDAC1;TRIM33;ARID4B
prerank,GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,-0.49556734651285456,-1.657434217785656,0.019230769230769232,0.28763608834627125,0.489,11/30,13.04%,EP300;PAK2;MAP3K7;SIRT1;PTPRK;LEMD3;BCL9L;LATS1;HDAC1;ABL1;TRIM33
prerank,GOBP_REGULATION_OF_CELL_SHAPE,0.7334642232404807,1.631469051136823,0.0024096385542168677,1.0,0.504,8/18,10.34%,MYH9;LIMD1;FGD3;ARHGAP35;PLEKHO1;PHIP;PALM2AKAP2;DMTN
prerank,GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,-0.599003688549055,-1.6224575291494594,0.03260869565217391,0.29582061573217333,0.562,7/15,10.17%,EP300;NCOR1;TAF1;SIRT1;MED1;LATS1;HDAC1
prerank,GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.6434531960525866,1.540263533049684,0.011547344110854504,1.0,0.903,6/25,11.98%,PPP1R10;TPR;PARN;PRKCQ;MAPK3;TERF2IP
prerank,GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I,-0.5460613597216042,-1.5156200375701532,0.061452513966480445,0.49911878039206264,0.764,5/16,9.93%,BAZ2A;TAF1;TCOF1;POLR1G;SMARCA5
prerank,GOBP_REGULATION_OF_TELOMERE_MAINTENANCE,0.6344218607833659,1.4992005902831291,0.012600229095074456,1.0,0.975,5/24,11.98%,PPP1R10;PARN;PRKCQ;MAPK3;TERF2IP
prerank,GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION,0.598286241656776,1.4984634737221898,0.013437849944008958,1.0,0.977,11/33,19.61%,PUM2;DYNC1LI1;TPR;INCENP;DYNC1I2;SMARCD2;APC;BCL7C;CDC27;PBRM1;TACC3
prerank,GOBP_DENDRITE_DEVELOPMENT,-0.49911186945814723,-1.4924340311123274,0.06164383561643835,0.48871638347472907,0.796,6/20,14.52%,PAK2;STAU2;DOCK10;MEF2A;ABL1;DBN1
prerank,GOBP_CELLULAR_RESPONSE_TO_RADIATION,-0.4756674339040471,-1.4878618888662962,0.027972027972027972,0.438667115287558,0.803,7/23,8.78%,EEF1D;EP300;IFI16;TAF1;SIRT1;PTPRK;NIPBL
prerank,GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,-0.5028193975718432,-1.4834153701344155,0.06451612903225806,0.4005249932573348,0.808,4/18,3.94%,CARD11;EP300;RNF31;SIRT1
prerank,GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE,0.652169458112338,1.4789477757537761,0.017584994138335287,1.0,0.99,5/18,11.98%,PPP1R10;PARN;PRKCQ;MAPK3;TERF2IP
prerank,GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,0.6706589326145124,1.4772261880657789,0.01566265060240964,1.0,0.99,8/16,21.90%,ARHGAP35;RAPGEF6;ANLN;APC;RIPOR2;DOCK11;SEPTIN9;PLEKHM1
prerank,GOBP_HOST_MEDIATED_PERTURBATION_OF_VIRAL_PROCESS,-0.5388221771435224,-1.4547624680564621,0.054945054945054944,0.42441779422721043,0.849,5/16,12.96%,EP300;CCNK;HDAC1;ZDHHC20;ZC3H12A
prerank,GOBP_CALCIUM_ION_HOMEOSTASIS,0.6422559053367305,1.4529280918455534,0.024734982332155476,1.0,0.997,7/20,16.49%,PLCG1;PLCB2;STIM2;DMTN;ITPR3;PLCL2;PRKCB
prerank,GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION,0.5882767594805464,1.4363608265238423,0.03185437997724687,1.0,0.998,10/29,19.61%,DYNC1LI1;TPR;INCENP;DYNC1I2;SMARCD2;APC;BCL7C;CDC27;PBRM1;TACC3
prerank,GOBP_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II,0.6213144074139105,1.4298246261229355,0.03271028037383177,1.0,0.998,4/21,5.00%,PPP1R10;INTS1;POLR2A;IWS1
prerank,GOBP_REGULATION_OF_NUCLEAR_DIVISION,0.6171061462962832,1.4295731336602102,0.04518430439952437,1.0,0.998,7/19,14.11%,DYNC1LI1;TPR;INCENP;DYNC1I2;PHIP;APC;MKI67
prerank,GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION,0.6171061462962832,1.4295731336602102,0.04518430439952437,1.0,0.998,7/19,14.11%,DYNC1LI1;TPR;INCENP;DYNC1I2;PHIP;APC;MKI67
prerank,GOBP_CELL_GROWTH,0.5403310029319943,1.4211739160412027,0.01812366737739872,1.0,0.998,18/55,24.20%,PUM2;RPS6KA1;RPS6KA3;SIPA1;FOXP1;CD2AP;PPP3CB;LIMK1;PRKCQ;RICTOR;KAT7;CDKN2AIP;EIF4G1;GSK3A;VGLL4;NDRG3;RPTOR;URI1
prerank,GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING,0.5941005639292619,1.419979245243199,0.03530751708428246,1.0,0.999,13/27,25.27%,PPP1R10;DYNC1LI1;TPR;INCENP;DYNC1I2;TICRR;TOPBP1;APC;GIGYF2;TAOK3;TREX1;ATF2;MDC1
prerank,GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,0.5168116082152792,1.41191642411773,0.01970954356846473,1.0,1.0,16/69,14.85%,PPP1R10;RAB3GAP1;CLIP1;TPR;ARHGAP35;PARN;PHIP;PPP3CB;LIMK1;PRKCQ;BRAF;MAPK3;TERF2IP;RICTOR;VASP;LIMA1
prerank,GOBP_MEIOTIC_CELL_CYCLE_PROCESS,0.6395787002635392,1.4066849143174718,0.048426150121065374,1.0,1.0,3/16,7.55%,MYH9;INCENP;MARF1
