Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,-0.5848066453239494,-1.7368812759001366,0.0,0.657780890774999,0.291,8/23,8.95%,EP300;PTPRK;SIRT1;TRIM33;ARID4B;LATS1;ZEB1;SNW1
prerank,GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,-0.522762528261898,-1.6796856444855504,0.009615384615384616,0.5057132654883056,0.408,9/30,8.95%,EP300;PAK2;PTPRK;SIRT1;TRIM33;ARID4B;LATS1;ZEB1;SNW1
prerank,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,-0.5876900293734626,-1.544721615908935,0.03355704697986577,0.7997106743759128,0.677,7/16,8.95%,EP300;SIRT1;TRIM33;ARID4B;LATS1;ZEB1;SNW1
prerank,GOBP_CYTOSOLIC_TRANSPORT,0.7057067148849807,1.5201511612611525,0.0,1.0,0.871,5/21,10.67%,RIC1;MON2;ERC1;RCSD1;TBC1D5
prerank,GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,-0.5828394087862537,-1.5054323525166788,0.0273972602739726,0.7744839520415311,0.758,5/15,7.22%,EP300;TAF1;SIRT1;NCOR1;LATS1
prerank,GOBP_CALCIUM_ION_HOMEOSTASIS,0.6975507540952544,1.4974350634154159,0.00702576112412178,1.0,0.948,11/20,23.07%,PLCG1;PLCB2;STIM2;ITPR3;DMTN;LIME1;PRKCB;STIM1;PLCL2;CLCC1;ATP2B1
prerank,GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,0.7085837444900553,1.4867360945323853,0.011507479861910242,1.0,0.964,5/18,10.67%,RIC1;MON2;ERC1;RCSD1;TBC1D5
prerank,GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.7222027090846085,1.4786574516890783,0.021965317919075144,1.0,0.97,7/15,20.44%,HCLS1;MED1;KAT7;ACIN1;RPTOR;INPP5D;RB1
prerank,GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,0.6531402525033643,1.472585952106115,0.009977827050997782,1.0,0.975,13/30,26.35%,SPN;PLCG1;MAPK3;MKRN2;HLA-B;ADAR;PRKAR2A;GIGYF2;PPP3CB;INPP5D;TREX1;HLA-E;FYN
prerank,GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.6803716127272073,1.4655903282438083,0.022935779816513763,1.0,0.978,6/20,19.21%,PLCG1;STIM2;YWHAQ;LIME1;STIM1;PPP3CB
prerank,GOBP_NEURAL_TUBE_DEVELOPMENT,0.7020571866683996,1.4644365349127233,0.014201183431952662,1.0,0.979,5/17,14.20%,DEAF1;VASP;SPECC1L;NUP50;PHACTR4
prerank,GOBP_REGULATION_OF_CELL_GROWTH,0.6042525802827629,1.4641186256515666,0.007383966244725738,0.9991817802724856,0.98,16/47,25.70%,PUM2;RPS6KA1;RPS6KA3;LIMK1;PRKCQ;ANAPC2;KAT7;GSK3A;CDKN2AIP;NDRG3;RPTOR;RB1;URI1;NF2;EIF4G1;SMARCA4
prerank,GOBP_CELL_GROWTH,0.5957088639741683,1.4624558701165873,0.00625,0.9086477698542887,0.981,19/55,25.70%,PUM2;EIF2AK4;RPS6KA1;RPS6KA3;LIMK1;PRKCQ;ANAPC2;KAT7;GSK3A;CDKN2AIP;NDRG3;RPTOR;PPP3CB;RB1;NDEL1;URI1;NF2;EIF4G1;SMARCA4
prerank,GOBP_JNK_CASCADE,-0.4734793839859596,-1.456122751883233,0.008695652173913044,0.8275307980717729,0.833,4/25,3.45%,SH2D3C;RB1CC1;ARHGEF6;NCOR1
prerank,GOBP_EMBRYONIC_MORPHOGENESIS,0.6359274591688209,1.4476297223254972,0.01220865704772475,1.0,0.994,10/30,14.20%,C2orf49;DEAF1;MAPK3;TASOR;MED1;VASP;SPECC1L;NUP50;TRIM28;PHACTR4
prerank,GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,0.6362706969845632,1.446281533137854,0.019693654266958426,0.93479869845422,0.994,12/29,26.44%,PLCG1;STIM2;BRAF;GSK3A;YWHAQ;LIME1;PRKCB;STIM1;PPP3CB;OSBPL8;FYN;PEA15
prerank,GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH,0.667350451010192,1.4434179714193067,0.026744186046511628,0.8914692481367524,0.995,6/20,11.58%,PUM2;RPS6KA1;RPS6KA3;LIMK1;ANAPC2;CDKN2AIP
prerank,GOBP_SYNAPTIC_SIGNALING,0.598362169088768,1.4299014169161912,0.013713080168776372,0.9813425461811977,0.997,20/45,26.35%,EIF2AK4;RPS6KA1;GPRIN3;MAPK3;RPS6KA3;BRAF;ABR;ANAPC2;ITPR3;KMT2A;GSK3A;PRKCB;PRKAR2A;PPP3CB;STAU2;PLCL2;MAPK1;RAB5A;GIT1;FYN
prerank,GOBP_REGULATION_OF_GROWTH,0.5818170015531443,1.4297267439137793,0.006224066390041493,0.9138531515459822,0.997,19/57,25.70%,PUM2;RPS6KA1;RPS6KA3;LIMK1;PRKCQ;ANAPC2;KAT7;GSK3A;CDKN2AIP;SASH3;NDRG3;MYCBP2;RPTOR;RB1;URI1;NF2;RFTN1;EIF4G1;SMARCA4
prerank,GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,0.6121076358720042,1.4294180727863568,0.011891891891891892,0.855746458875689,0.997,15/38,24.63%,YTHDC2;INCENP;TICRR;KNL1;ZW10;RBL2;TOPBP1;GIGYF2;RBL1;TREX1;MDC1;RB1;PPP1R10;SKA3;TPR
prerank,GOBP_DEVELOPMENTAL_CELL_GROWTH,0.6448129304860554,1.42064840679698,0.02905027932960894,0.8991915804926947,0.998,5/22,9.11%,PUM2;EIF2AK4;LIMK1;ANAPC2;GSK3A
prerank,GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,-0.47171662137492804,-1.399020413221455,0.05970149253731343,0.9666314165510737,0.904,5/21,10.18%,AKT1S1;PAK2;SIRT1;LATS1;RGS14
prerank,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,-0.474837717843101,-1.395956934513201,0.03669724770642202,0.8445057888014503,0.907,7/23,8.95%,EP300;SIRT1;TRIM33;ARID4B;LATS1;ZEB1;SNW1
prerank,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,-0.4695893140806676,-1.3913073705520551,0.034482758620689655,0.7589235438726601,0.912,4/24,1.89%,AKT1S1;PAK2;TAF1;SIRT1
prerank,GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,0.6392016757393738,1.3900407462252253,0.038461538461538464,1.0,1.0,8/21,21.51%,PUM2;EIF2AK4;LIMK1;MED1;ANAPC2;TRIM28;PPP3CB;NDEL1
prerank,GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,0.6111708715396302,1.3883839696772,0.04308390022675737,1.0,1.0,11/24,29.15%,EIF2AK4;GIGYF1;GIGYF2;EIF4B;EIF5B;LARP1;TPR;EIF4G1;CSDE1;NCK1;RPS6KB1
prerank,GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,0.6231732434718478,1.3873362344881328,0.0472972972972973,1.0,1.0,8/25,26.35%,PLCG1;STIM2;YWHAQ;LIME1;STIM1;PPP3CB;ATP2B1;FYN
prerank,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.6457036885540621,1.38727016864328,0.05086705202312139,1.0,1.0,7/20,23.48%,MAPK3;HLA-B;ADAR;GIGYF2;INPP5D;TREX1;HLA-E
prerank,GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.6001783088285871,1.386433322606635,0.035752979414951244,1.0,1.0,16/32,29.56%,CLIP1;EML3;SPECC1L;GSK3A;MARK2;RIPOR2;PRKAA1;MAPRE1;ARHGEF7;STMN1;SKA3;TPR;ARHGEF2;GIT1;CLASP1;SLAIN1
prerank,GOBP_OSSIFICATION,0.6140131659689821,1.3839024937969935,0.04067796610169491,1.0,1.0,14/27,33.25%,LIMD1;MAPK3;BMP2K;ADAR;ZHX3;JUNB;ATP2B1;MAPK1;HDAC7;RBMX;GIT1;SNRNP200;NF1;JUND
