Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,ROCK1,0.7462849745335501,1.4047710406024219,0.06718346253229975,1.0,0.914,3/8,7.96%,PPP1R12A;ARHGAP35;LIMK1
prerank,HIPK2,-0.7122734295130759,-1.395400863711517,0.12544802867383512,1.0,0.797,2/5,3.94%,EP300;SIRT1
prerank,PKCB,0.7568013190436931,1.340720145696474,0.0975609756097561,1.0,0.983,6/6,24.69%,PRKCB;EPB41;PRKAA1;GSK3A;STMN1;ATF2
prerank,PDK1,0.688813113955269,1.2782272071630554,0.15147453083109919,1.0,0.995,3/7,19.20%,RPS6KA1;PRKCD;MAP2K2
prerank,Syk,0.684980402805532,1.263944559600131,0.1456953642384106,1.0,0.998,3/7,17.39%,PLCG1;HCLS1;LCP2
prerank,ERK2,0.47556910866133834,1.2583068973440505,0.10767590618336886,1.0,0.998,22/54,28.96%,RPS6KA1;RGS19;RPS6KA3;ERF;HELLS;MKNK1;BRAF;DMTN;ETS1;CRTC2;NUP50;NUP153;NUP214;EIF4G1;NCOA2;SORBS3;RPTOR;ATF2;ABI1;MAPK1;TOP2A;ADAM17
prerank,PKCB iso2,0.6870769935797101,1.2500066265688845,0.1546811397557666,1.0,0.998,6/7,31.42%,MYH9;PRKCB;EIF4G1;GSK3A;ATF2;LMNB1
prerank,PRKD1,0.6049527849503997,1.2371621890903517,0.19138149556400508,1.0,1.0,6/10,33.22%,VASP;KAT7;MARK2;PI4KB;HDAC7;OSBP
prerank,Akt3,0.716999666141978,1.2272968204770178,0.18353576248313092,1.0,1.0,3/5,17.23%,IWS1;BRAF;ADAR
prerank,CK1A,-0.5410887595719716,-1.2081741895800078,0.23828125,1.0,0.952,2/7,2.71%,CARD11;SRPK2
prerank,Ret,0.7062231793329068,1.2056974391301833,0.20877659574468085,1.0,1.0,2/5,9.68%,PLCG1;MAPK3
prerank,MAPKAPK2,0.5229892426751006,1.1910715129087632,0.23076923076923078,1.0,1.0,8/19,26.17%,PARN;LIMK1;CEP131;PFKFB3;RCSD1;RBM7;NELFE;MDM2
