	αCD3_αCD226_10min__GOBP_REGULATION_OF_TRANSPORT.txt	αCD3_αCD226_10min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	αCD3_αICOS_5min__nan.txt	αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	αCD3_αCD226_5min__GOBP_GROWTH.txt	αCD3_αCD226_10min__GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION.txt	αCD3_αCD226_5min__GOBP_CELL_GROWTH.txt	αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	αCD3_αCD2_10min__GOBP_NERVOUS_SYSTEM_PROCESS.txt	αCD3_αICOS_5min__GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS.txt	αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	αCD3_5min__GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY.txt	αCD3_αICOS_5min__GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION.txt	αCD3_αICOS_5min__GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION.txt	αCD3_αICOS_10min__GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS.txt	αCD3_αICOS_10min__nan.txt	αCD3_αCD226_5min__nan.txt	αCD3_αCD2_5min__GOBP_CYTOPLASMIC_TRANSLATION.txt	αCD3_αICOS_10min__GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION.txt	αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	αCD3_αCD2_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	αCD3_αCD2_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	αCD3_αICOS_5min__GO_1902533.txt	αCD3_αCD226_10min__GO_0097435.txt	αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	αCD3_αCD2_10min__GOBP_REGULATION_OF_MACROAUTOPHAGY.txt	αCD3_αCD2_10min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	αCD3_αCD2_5min__GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS.txt	αCD3_αCD2_5min__GOBP_REGULATION_OF_CELL_SHAPE.txt	αCD3_αCD2_5min__GO_0006351.txt	αCD3_αCD2_5min__nan.txt	αCD3_αICOS_5min__GOBP_DEFENSE_RESPONSE_TO_VIRUS.txt	αCD3_10min__GOBP_ERBB_SIGNALING_PATHWAY.txt	αCD3_αCD226_10min__GOBP_DNA_RECOMBINATION.txt	αCD3_αCD2_10min__nan.txt	αCD3_αCD2_5min__GO_0000184.txt	αCD3_10min__GOBP_TELOMERE_ORGANIZATION.txt	αCD3_10min__GO_0032869.txt	αCD3_5min__GO_0034250.txt	αCD3_αCD2_5min__GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION.txt	αCD3_αICOS_10min__GOBP_VESICLE_ORGANIZATION.txt	αCD3_αICOS_5min__GO_0051091.txt	αCD3_5min__GOBP_RESPONSE_TO_UV.txt	αCD3_5min__GO_0006397.txt	αCD3_5min__nan.txt	αCD3_αCD226_5min__GOBP_CYTOSOLIC_TRANSPORT.txt	αCD3_αCD2_10min__GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI.txt	αCD3_αICOS_10min__GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION.txt	αCD3_αICOS_10min__GO_0032869.txt	αCD3_10min__GO_0000184.txt	αCD3_αCD226_10min__GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION.txt	αCD3_αCD226_5min__GO_0008380.txt	αCD3_αCD2_10min__GO_0031401.txt	αCD3_αCD2_10min__GO_0043484.txt	αCD3_αICOS_10min__GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT.txt	αCD3_αICOS_10min__GO_0051276.txt	αCD3_αICOS_5min__GOBP_TYPE_I_INTERFERON_PRODUCTION.txt	αCD3_10min__nan.txt
αCD3_αCD2_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09523809523809523	0.0	0.0	0.0	0.11764705882352941	0.6363636363636364	1.0	0.38461538461538464	0.0	0.0	0.5454545454545454	0.0	0.8888888888888888	0.4166666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.0
αCD3_αCD2_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	0.0	0.0	0.0196078431372549	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.04	0.04	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.05555555555555555	0.5	0.38461538461538464	1.0	0.058823529411764705	0.0	0.4166666666666667	0.0625	0.4166666666666667	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.0
αCD3_αICOS_5min__GO_1902533.txt	0.0	0.017857142857142856	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.058823529411764705	1.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36363636363636365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αCD226_10min__GO_0097435.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	0.0	0.0	0.02	0.02564102564102564	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.041666666666666664	0.0	0.0	0.1	0.0	0.0	0.0	0.125	0.4166666666666667	0.5454545454545454	0.4166666666666667	0.0	0.0	1.0	0.0	0.6	0.45454545454545453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0
αCD3_αCD2_10min__GOBP_REGULATION_OF_MACROAUTOPHAGY.txt	0.05555555555555555	0.07692307692307693	0.0625	0.0	0.0	0.02702702702702703	0.13333333333333333	0.038461538461538464	0.038461538461538464	0.04	0.18181818181818182	0.0	0.08695652173913043	0.0	0.0	0.0	0.0	0.047619047619047616	0.05	0.0	0.0	0.0	0.0	0.0625	0.0625	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.25	0.0	0.07692307692307693	0.0	0.0	0.07692307692307693	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0
αCD3_αCD2_10min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.125	0.5454545454545454	0.8888888888888888	0.4166666666666667	0.0	0.0	0.6	0.0	1.0	0.45454545454545453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0
αCD3_αCD2_5min__GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS.txt	0.0	0.0	0.02	0.02564102564102564	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.041666666666666664	0.0	0.0	0.047619047619047616	0.0	0.0	0.0	0.058823529411764705	0.4166666666666667	0.4166666666666667	0.7	0.0	0.0	0.45454545454545453	0.0	0.45454545454545453	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0
αCD3_αCD2_5min__GOBP_REGULATION_OF_CELL_SHAPE.txt	0.0	0.037037037037037035	0.04081632653061224	0.0	0.02631578947368421	0.0	0.0625	0.0	0.0	0.04	0.0	0.0	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αCD2_5min__GO_0006351.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αCD2_5min__nan.txt	0.0	0.07692307692307693	0.0625	0.0	0.0	0.0	0.0625	0.0	0.0	0.04	0.04	0.08333333333333333	0.08695652173913043	0.0	0.045454545454545456	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αICOS_5min__GOBP_DEFENSE_RESPONSE_TO_VIRUS.txt	0.017857142857142856	0.0	0.0	0.05263157894736842	0.02631578947368421	0.05555555555555555	0.0	0.0	0.0	0.04	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0
αCD3_10min__GOBP_ERBB_SIGNALING_PATHWAY.txt	0.037037037037037035	0.03773584905660377	0.041666666666666664	0.0	0.0	0.0	0.03125	0.0	0.0	0.19047619047619047	0.041666666666666664	0.0	0.2631578947368421	0.0	0.0	0.0	0.0	0.10526315789473684	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.07692307692307693	0.0	0.08333333333333333	0.18181818181818182	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.1	0.0	0.2222222222222222	0.0	0.0	0.0
αCD3_αCD226_10min__GOBP_DNA_RECOMBINATION.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αCD2_10min__nan.txt	0.05660377358490566	0.03773584905660377	0.02040816326530612	0.0	0.05555555555555555	0.08823529411764706	0.06451612903225806	0.13043478260869565	0.13043478260869565	0.041666666666666664	0.08695652173913043	0.041666666666666664	0.043478260869565216	0.0	0.0	0.047619047619047616	0.0	0.10526315789473684	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	1.0	0.0	0.08333333333333333	0.0	0.0	0.08333333333333333	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0
αCD3_αCD2_5min__GO_0000184.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.3076923076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_10min__GOBP_TELOMERE_ORGANIZATION.txt	0.018518518518518517	0.058823529411764705	0.06521739130434782	0.0	0.05714285714285714	0.058823529411764705	0.10344827586206896	0.041666666666666664	0.041666666666666664	0.043478260869565216	0.043478260869565216	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.17647058823529413	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.08333333333333333	0.0	1.0	0.09090909090909091	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.125
αCD3_10min__GO_0032869.txt	0.0	0.018867924528301886	0.020833333333333332	0.0	0.027777777777777776	0.0	0.03225806451612903	0.0	0.0	0.043478260869565216	0.0	0.043478260869565216	0.15	0.0	0.05	0.05	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.07692307692307693	0.0	0.18181818181818182	0.0	0.0	0.0	0.09090909090909091	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0
αCD3_5min__GO_0034250.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23076923076923078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αCD2_5min__GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION.txt	0.018518518518518517	0.08	0.11363636363636363	0.05555555555555555	0.05714285714285714	0.02857142857142857	0.14285714285714285	0.041666666666666664	0.041666666666666664	0.043478260869565216	0.043478260869565216	0.043478260869565216	0.045454545454545456	0.0	0.0	0.05	0.0	0.1111111111111111	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.08333333333333333	0.0	0.3333333333333333	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0
αCD3_αICOS_10min__GOBP_VESICLE_ORGANIZATION.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αICOS_5min__GO_0051091.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.36363636363636365	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_5min__GOBP_RESPONSE_TO_UV.txt	0.018867924528301886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.05263157894736842	0.05555555555555555	0.05555555555555555	0.0	0.0	0.07142857142857142	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	0.0	0.18181818181818182	0.0	0.18181818181818182	0.08333333333333333	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0
αCD3_5min__GO_0006397.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_5min__nan.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αCD226_5min__GOBP_CYTOSOLIC_TRANSPORT.txt	0.018867924528301886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αCD2_10min__GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42857142857142855	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αICOS_10min__GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION.txt	0.018867924528301886	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.11764705882352941	0.0	0.0	0.0	0.15384615384615385	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αICOS_10min__GO_0032869.txt	0.0	0.019230769230769232	0.02127659574468085	0.0	0.02857142857142857	0.0	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.047619047619047616	0.0	0.0	0.0	0.35714285714285715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.1	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0
αCD3_10min__GO_0000184.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.2727272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5714285714285714	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αCD226_10min__GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION.txt	0.0392156862745098	0.0	0.0	0.02857142857142857	0.029411764705882353	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.0	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
αCD3_αCD226_5min__GO_0008380.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0
αCD3_αCD2_10min__GO_0031401.txt	0.06	0.061224489795918366	0.06818181818181818	0.02857142857142857	0.0	0.0	0.07142857142857142	0.0	0.0	0.047619047619047616	0.1	0.0	0.05	0.0	0.0	0.0	0.0	0.058823529411764705	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.1111111111111111	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
αCD3_αCD2_10min__GO_0043484.txt	0.0	0.0196078431372549	0.021739130434782608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	1.0	0.0	0.0	0.0	0.0
αCD3_αICOS_10min__GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT.txt	0.019230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.047619047619047616	0.0	0.10526315789473684	0.0	0.0	0.0	0.0	0.058823529411764705	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
αCD3_αICOS_10min__GO_0051276.txt	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.2727272727272727	0.18181818181818182	0.18181818181818182	0.18181818181818182	0.0	0.0	0.2	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
αCD3_αICOS_5min__GOBP_TYPE_I_INTERFERON_PRODUCTION.txt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
